ES|54|CR|13029|Cañada de Calatrava
ES|54|CR|13030|Caracuel de Calatrava
ES|54|CR|13031|Carrión de Calatrava
ES|54|CR|13032|Carrizosa
ES|54|CR|13033|Castellar de Santiago
ES|54|CR|13034|Ciudad Real
ES|54|CR|13035|Corral de Calatrava
ES|54|CR|13036|Cortijos, Los
ES|54|CR|13037|Cózar
ES|54|CR|13038|Chillón
ES|54|CR|13039|Daimiel
ES|54|CR|13040|Fernán Caballero
ES|54|CR|13041|Fontanarejo
ES|54|CR|13042|Fuencaliente
ES|54|CR|13043|Fuenllana
ES|54|CR|13044|Fuente el Fresno
ES|54|CR|13045|Granátula de Calatrava
ES|54|CR|13046|Guadalmez
ES|54|CR|13047|Herencia
ES|54|CR|13048|Hinojosas de Calatrava
ES|54|CR|13049|Horcajo de los Montes
ES|54|CR|13050|Labores, Las
ES|54|CR|13051|Luciana
ES|54|CR|13052|Malagón
ES|54|CR|13053|Manzanares
ES|54|CR|13054|Membrilla
ES|54|CR|13055|Mestanza
ES|54|CR|13056|Miguelturra
ES|54|CR|13057|Montiel
ES|54|CR|13058|Moral de Calatrava
ES|54|CR|13059|Navalpino
ES|54|CR|13060|Navas de Estena
ES|54|CR|13061|Pedro Muñoz
ES|54|CR|13062|Picón
ES|54|CR|13063|Piedrabuena
ES|54|CR|13064|Poblete
ES|54|CR|13065|Porzuna
ES|54|CR|13066|Pozuelo de Calatrava
ES|54|CR|13067|Pozuelos de Calatrava, Los
ES|54|CR|13068|Puebla de Don Rodrigo
ES|54|CR|13069|Puebla del Príncipe
ES|54|CR|13070|Puerto Lápice
ES|54|CR|13071|Puertollano
ES|54|CR|13072|Retuerta del Bullaque
ES|54|CR|13073|Saceruela
ES|54|CR|13074|San Carlos del Valle
ES|54|CR|13075|San Lorenzo de Calatrava
ES|54|CR|13076|Santa Cruz de los Cáñamos
ES|54|CR|13077|Santa Cruz de Mudela
ES|54|CR|13078|Socuéllamos
ES|54|CR|13079|Solana, La
ES|54|CR|13080|Solana del Pino
ES|54|CR|13081|Terrinches
ES|54|CR|13082|Tomelloso
ES|54|CR|13083|Torralba de Calatrava
ES|54|CR|13084|Torre de Juan Abad
ES|54|CR|13085|Torrenueva
ES|54|CR|13086|Valdemanco del Esteras
ES|54|CR|13088|Valenzuela de Calatrava
ES|54|CR|13089|Villahermosa
ES|54|CR|13090|Villamanrique
ES|54|CR|13091|Villamayor de Calatrava
ES|54|CR|13092|Villanueva de la Fuente
ES|54|CR|13093|Villanueva de los Infantes
ES|54|CR|13094|Villanueva de San Carlos
ES|54|CR|13095|Villar del Pozo
ES|54|CR|13096|Villarrubia de los Ojos
ES|54|CR|13097|Villarta de San Juan
ES|54|CR|13098|Viso del Marqués
ES|54|CR|13901|Robledo, El
ES|54|CR|13902|Ruidera
ES|54|CR|13903|Arenales de San Gregorio
ES|54|CR|13904|Llanos del Caudillo
ES|51|CO|14001|Adamuz
ES|51|CO|14002|Aguilar de la Frontera
ES|51|CO|14003|Alcaracejos
ES|51|CO|14004|Almedinilla
ES|51|CO|14005|Almodóvar del Río
ES|51|CO|14006|Añora
ES|51|CO|14007|Baena
ES|51|CO|14008|Belalcázar
ES|51|CO|14009|Belmez
ES|51|CO|14010|Benamejí
ES|51|CO|14011|Blázquez, Los
ES|51|CO|14012|Bujalance
ES|51|CO|14013|Cabra
ES|51|CO|14014|Cañete de las Torres
ES|51|CO|14015|Carcabuey
ES|51|CO|14016|Cardeña
ES|51|CO|14017|Carlota, La
ES|51|CO|14018|Carpio, El
ES|51|CO|14019|Castro del Río
ES|51|CO|14020|Conquista
ES|51|CO|14021|Cordoba
ES|51|CO|14022|Doña Mencía
ES|51|CO|14023|Dos Torres
ES|51|CO|14024|Encinas Reales
ES|51|CO|14025|Espejo
ES|51|CO|14026|Espiel
ES|51|CO|14027|Fernán-Núñez
ES|51|CO|14028|Fuente la Lancha
ES|51|CO|14029|Fuente Obejuna
ES|51|CO|14030|Fuente Palmera
ES|51|CO|14031|Fuente-Tójar
ES|51|CO|14032|Granjuela, La
ES|51|CO|14033|Guadalcázar
ES|51|CO|14034|Guijo, El
ES|51|CO|14035|Hinojosa del Duque
ES|51|CO|14036|Hornachuelos
ES|51|CO|14037|Iznájar
ES|51|CO|14038|Lucena
ES|51|CO|14039|Luque
ES|51|CO|14040|Montalbán de Córdoba
ES|51|CO|14041|Montemayor
ES|51|CO|14042|Montilla
ES|51|CO|14043|Montoro
ES|51|CO|14044|Monturque
ES|51|CO|14045|Moriles
ES|51|CO|14046|Nueva Carteya
ES|51|CO|14047|Obejo
ES|51|CO|14048|Palenciana
ES|51|CO|14049|Palma del Río
ES|51|CO|14050|Pedro Abad
ES|51|CO|14051|Pedroche
ES|51|CO|14052|Peñarroya-Pueblonuevo
ES|51|CO|14053|Posadas
ES|51|CO|14054|Pozoblanco
ES|51|CO|14055|Priego de Córdoba
ES|51|CO|14056|Puente Genil
ES|51|CO|14057|Rambla, La
ES|51|CO|14058|Rute
ES|51|CO|14059|San Sebastián de los Ballesteros
ES|51|CO|14060|Santaella
ES|51|CO|14061|Santa Eufemia
ES|51|CO|14062|Torrecampo
ES|51|CO|14063|Valenzuela
ES|51|CO|14064|Valsequillo
ES|51|CO|14065|Victoria, La
ES|51|CO|14066|Villa del Río
ES|51|CO|14067|Villafranca de Córdoba
ES|51|CO|14068|Villaharta
ES|51|CO|14069|Villanueva de Córdoba
ES|51|CO|14070|Villanueva del Duque
ES|51|CO|14071|Villanueva del Rey
ES|51|CO|14072|Villaralto
ES|51|CO|14073|Villaviciosa de Córdoba
ES|51|CO|14074|Viso, El
ES|51|CO|14075|Zuheros
ES|58|C|15001|Abegondo
ES|58|C|15002|Ames
ES|58|C|15003|Aranga
ES|58|C|15004|Ares
ES|58|C|15005|Arteixo
ES|58|C|15006|Arzúa
ES|58|C|15007|Baña, A
ES|58|C|15008|Bergondo
ES|58|C|15009|Betanzos
ES|58|C|15010|Boimorto
ES|58|C|15011|Boiro
ES|58|C|15012|Boqueixón
ES|58|C|15013|Brión
ES|58|C|15014|Cabana de Bergantiños
ES|58|C|15015|Cabanas
ES|58|C|15016|Camariñas
ES|58|C|15017|Cambre
ES|58|C|15018|Capela, A
ES|58|C|15019|Carballo
ES|58|C|15020|Carnota
ES|58|C|15021|Carral
ES|58|C|15022|Cedeira
ES|58|C|15023|Cee
ES|58|C|15024|Cerceda
ES|58|C|15025|Cerdido
ES|58|C|15026|Cesuras
ES|58|C|15027|Coirós
ES|58|C|15028|Corcubión
ES|58|C|15029|Coristanco
ES|58|C|15030|A Coruña
ES|58|C|15031|Culleredo
ES|58|C|15032|Curtis
ES|58|C|15033|Dodro
ES|58|C|15034|Dumbría
ES|58|C|15035|Fene
ES|58|C|15036|Ferrol
ES|58|C|15037|Fisterra
ES|58|C|15039|Irixoa
ES|58|C|15040|Laxe
ES|58|C|15041|Laracha, A
ES|58|C|15042|Lousame
ES|58|C|15043|Malpica de Bergantiños
ES|58|C|15044|Mañón
ES|58|C|15045|Mazaricos
ES|58|C|15046|Melide
ES|58|C|15047|Mesía
ES|58|C|15048|Miño
ES|58|C|15049|Moeche
ES|58|C|15050|Monfero
ES|58|C|15051|Mugardos
ES|58|C|15052|Muxía
ES|58|C|15053|Muros
ES|58|C|15054|Narón
ES|58|C|15055|Neda
ES|58|C|15056|Negreira
ES|58|C|15057|Noia
ES|58|C|15058|Oleiros
ES|58|C|15059|Ordes
ES|58|C|15060|Oroso
ES|58|C|15061|Ortigueira
ES|58|C|15062|Outes
ES|58|C|15063|Oza dos Ríos
ES|58|C|15065|Padrón
ES|58|C|15066|Pino, O
ES|58|C|15067|Pobra do Caramiñal
ES|58|C|15068|Ponteceso
ES|58|C|15069|Pontedeume
ES|58|C|15070|Pontes de García Rodríguez, As
ES|58|C|15071|Porto do Son
ES|58|C|15072|Rianxo
ES|58|C|15073|Ribeira
ES|58|C|15074|Rois
ES|58|C|15075|Sada
ES|58|C|15076|San Sadurniño
ES|58|C|15077|Santa Comba
ES|58|C|15078|Santiago de Compostela
ES|58|C|15079|Santiso
ES|58|C|15080|Sobrado
ES|58|C|15081|Somozas, As
ES|58|C|15082|Teo
ES|58|C|15084|Tordoia
ES|58|C|15085|Touro
ES|58|C|15086|Trazo
ES|58|C|15087|Valdoviño
ES|58|C|15088|Val do Dubra
ES|58|C|15089|Vedra
ES|58|C|15090|Vilasantar
ES|58|C|15091|Vilarmaior
ES|58|C|15092|Vimianzo
ES|58|C|15093|Zas
ES|58|C|15901|Cariño
ES|54|CU|16001|Abia de la Obispalía
ES|54|CU|16002|Acebrón, El
ES|54|CU|16003|Alarcón
ES|54|CU|16004|Albaladejo del Cuende
ES|54|CU|16005|Albalate de las Nogueras
ES|54|CU|16006|Albendea
ES|54|CU|16007|Alberca de Záncara, La
ES|54|CU|16008|Alcalá de la Vega
ES|54|CU|16009|Alcantud
ES|54|CU|16010|Alcázar del Rey
ES|54|CU|16011|Alcohujate
ES|54|CU|16012|Alconchel de la Estrella
ES|54|CU|16013|Algarra
ES|54|CU|16014|Aliaguilla
ES|54|CU|16015|Almarcha, La
ES|54|CU|16016|Almendros
ES|54|CU|16017|Almodóvar del Pinar
ES|54|CU|16018|Almonacid del Marquesado
ES|54|CU|16019|Altarejos
ES|54|CU|16020|Arandilla del Arroyo
ES|54|CU|16022|Arcos de la Sierra
ES|54|CU|16023|Chillarón de Cuenca
ES|54|CU|16024|Arguisuelas
ES|54|CU|16025|Arrancacepas
ES|54|CU|16026|Atalaya del Cañavate
ES|54|CU|16027|Barajas de Melo
ES|54|CU|16029|Barchín del Hoyo
ES|54|CU|16030|Bascuñana de San Pedro
ES|54|CU|16031|Beamud
ES|54|CU|16032|Belinchón
ES|54|CU|16033|Belmonte
ES|54|CU|16034|Belmontejo
ES|54|CU|16035|Beteta
ES|54|CU|16036|Boniches
ES|54|CU|16038|Buciegas
ES|54|CU|16039|Buenache de Alarcón
ES|54|CU|16041|Buendía
ES|54|CU|16042|Campillo de Altobuey
ES|54|CU|16043|Campillos-Paravientos
ES|54|CU|16044|Campillos-Sierra
ES|54|CU|16045|Canalejas del Arroyo
ES|54|CU|16046|Cañada del Hoyo
ES|54|CU|16047|Cañada Juncosa
ES|54|CU|16048|Cañamares
ES|54|CU|16049|Cañavate, El
ES|54|CU|16050|Cañaveras
ES|54|CU|16051|Cañaveruelas
ES|54|CU|16052|Cañete
ES|54|CU|16053|Cañizares
ES|54|CU|16055|Carboneras de Guadazaón
ES|54|CU|16056|Cardenete
ES|54|CU|16057|Carrascosa
ES|54|CU|16058|Carrascosa de Haro
ES|54|CU|16060|Casas de Benítez
ES|54|CU|16061|Casas de Fernando Alonso
ES|54|CU|16062|Casas de Garcimolina
ES|54|CU|16063|Casas de Guijarro
ES|54|CU|16064|Casas de Haro
ES|54|CU|16065|Casas de los Pinos
ES|54|CU|16066|Casasimarro
ES|54|CU|16067|Castejón
ES|54|CU|16068|Castillejo de Iniesta
ES|54|CU|16070|Castillejo-Sierra
ES|54|CU|16071|Castillo-Albaráñez
ES|54|CU|16072|Castillo de Garcimuñoz
ES|54|CU|16073|Cervera del Llano
ES|54|CU|16074|Cierva, La
ES|54|CU|16078|Cuenca
ES|54|CU|16079|Cueva del Hierro
ES|54|CU|16081|Chumillas
ES|54|CU|16082|Enguídanos
ES|54|CU|16083|Fresneda de Altarejos
ES|54|CU|16084|Fresneda de la Sierra
ES|54|CU|16085|La Frontera
ES|54|CU|16086|Fuente de Pedro Naharro
ES|54|CU|16087|Fuentelespino de Haro
ES|54|CU|16088|Fuentelespino de Moya
ES|54|CU|16089|Fuentes
ES|54|CU|16091|Fuertescusa
ES|54|CU|16092|Gabaldón
ES|54|CU|16093|Garaballa
ES|54|CU|16094|Gascueña
ES|54|CU|16095|Graja de Campalbo
ES|54|CU|16096|Graja de Iniesta
ES|54|CU|16097|Henarejos
ES|54|CU|16098|Herrumblar, El
ES|54|CU|16099|Hinojosa, La
ES|54|CU|16100|Hinojosos, Los
ES|54|CU|16101|Hito, El
ES|54|CU|16102|Honrubia
ES|54|CU|16103|Hontanaya
ES|54|CU|16104|Hontecillas
ES|54|CU|16106|Horcajo de Santiago
ES|54|CU|16107|Huélamo
ES|54|CU|16108|Huelves
ES|54|CU|16109|Huérguina
ES|54|CU|16110|Huerta de la Obispalía
ES|54|CU|16111|Huerta del Marquesado
ES|54|CU|16112|Huete
ES|54|CU|16113|Iniesta
ES|54|CU|16115|Laguna del Marquesado
ES|54|CU|16116|Lagunaseca
ES|54|CU|16117|Landete
ES|54|CU|16118|Ledaña
ES|54|CU|16119|Leganiel
ES|54|CU|16121|Majadas, Las
ES|54|CU|16122|Mariana
ES|54|CU|16123|Masegosa
ES|54|CU|16124|Mesas, Las
ES|54|CU|16125|Minglanilla
ES|54|CU|16126|Mira
ES|54|CU|16128|Monreal del Llano
ES|54|CU|16129|Montalbanejo
ES|54|CU|16130|Montalbo
ES|54|CU|16131|Monteagudo de las Salinas
ES|54|CU|16132|Mota de Altarejos
ES|54|CU|16133|Mota del Cuervo
ES|54|CU|16134|Motilla del Palancar
ES|54|CU|16135|Moya
ES|54|CU|16137|Narboneta
ES|54|CU|16139|Olivares de Júcar
ES|54|CU|16140|Olmeda de la Cuesta
ES|54|CU|16141|Olmeda del Rey
ES|54|CU|16142|Olmedilla de Alarcón
ES|54|CU|16143|Olmedilla de Eliz
ES|54|CU|16145|Osa de la Vega
ES|54|CU|16146|Pajarón
ES|54|CU|16147|Pajaroncillo
ES|54|CU|16148|Palomares del Campo
ES|54|CU|16150|Paracuellos
ES|54|CU|16151|Paredes
ES|54|CU|16152|Parra de las Vegas, La
ES|54|CU|16153|Pedernoso, El
ES|54|CU|16154|Pedroñeras, Las
ES|54|CU|16155|Peral, El
ES|54|CU|16156|Peraleja, La
ES|54|CU|16157|Pesquera, La
ES|54|CU|16158|Picazo, El
ES|54|CU|16159|Pinarejo
ES|54|CU|16160|Pineda de Gigüela
ES|54|CU|16161|Piqueras del Castillo
ES|54|CU|16162|Portalrubio de Guadamejud
ES|54|CU|16163|Portilla
ES|54|CU|16166|Pozoamargo
ES|54|CU|16167|Pozorrubio
ES|54|CU|16169|Pozuelo, El
ES|54|CU|16170|Priego
ES|54|CU|16171|Provencio, El
ES|54|CU|16172|Puebla de Almenara
ES|54|CU|16173|Valle de Altomira, El
ES|54|CU|16174|Puebla del Salvador
ES|54|CU|16175|Quintanar del Rey
ES|54|CU|16176|Rada de Haro
ES|54|CU|16177|Reíllo
ES|54|CU|16181|Rozalén del Monte
ES|54|CU|16185|Saceda-Trasierra
ES|54|CU|16186|Saelices
ES|54|CU|16187|Salinas del Manzano
ES|54|CU|16188|Salmeroncillos
ES|54|CU|16189|Salvacañete
ES|54|CU|16190|San Clemente
ES|54|CU|16191|San Lorenzo de la Parrilla
ES|54|CU|16192|San Martín de Boniches
ES|54|CU|16193|San Pedro Palmiches
ES|54|CU|16194|Santa Cruz de Moya
ES|54|CU|16195|Santa María del Campo Rus
ES|54|CU|16196|Santa María de los Llanos
ES|54|CU|16197|Santa María del Val
ES|54|CU|16198|Sisante
ES|54|CU|16199|Solera de Gabaldón
ES|54|CU|16202|Talayuelas
ES|54|CU|16203|Tarancón
ES|54|CU|16204|Tébar
ES|54|CU|16205|Tejadillos
ES|54|CU|16206|Tinajas
ES|54|CU|16209|Torralba
ES|54|CU|16211|Torrejoncillo del Rey
ES|54|CU|16212|Torrubia del Campo
ES|54|CU|16213|Torrubia del Castillo
ES|54|CU|16216|Tresjuncos
ES|54|CU|16217|Tribaldos
ES|54|CU|16218|Uclés
ES|54|CU|16219|Uña
ES|54|CU|16224|Valdemeca
ES|54|CU|16225|Valdemorillo de la Sierra
ES|54|CU|16227|Valdemoro-Sierra
ES|54|CU|16228|Valdeolivas
ES|54|CU|16231|Valhermoso de la Fuente
ES|54|CU|16234|Valsalobre
ES|54|CU|16236|Valverde de Júcar
ES|54|CU|16237|Valverdejo
ES|54|CU|16238|Vara de Rey
ES|54|CU|16240|Vellisca
ES|54|CU|16242|Villaconejos de Trabaque
ES|54|CU|16243|Villaescusa de Haro
ES|54|CU|16244|Villagarcía del Llano
ES|54|CU|16245|Villalba de la Sierra
ES|54|CU|16246|Villalba del Rey
ES|54|CU|16247|Villalgordo del Marquesado
ES|54|CU|16248|Villalpardo
ES|54|CU|16249|Villamayor de Santiago
ES|54|CU|16250|Villanueva de Guadamejud
ES|54|CU|16251|Villanueva de la Jara
ES|54|CU|16253|Villar de Cañas
ES|54|CU|16254|Villar de Domingo García
ES|54|CU|16255|Villar de la Encina
ES|54|CU|16258|Villar del Humo
ES|54|CU|16259|Villar del Infantado
ES|54|CU|16263|Villar de Olalla
ES|54|CU|16264|Villarejo de Fuentes
ES|54|CU|16265|Villarejo de la Peñuela
ES|54|CU|16266|Villarejo-Periesteban
ES|54|CU|16269|Villares del Saz
ES|54|CU|16270|Villarrubio
ES|54|CU|16271|Villarta
ES|54|CU|16272|Villas de la Ventosa
ES|54|CU|16273|Villaverde y Pasaconsol
ES|54|CU|16274|Víllora
ES|54|CU|16275|Vindel
ES|54|CU|16276|Yémeda
ES|54|CU|16277|Zafra de Záncara
ES|54|CU|16278|Zafrilla
ES|54|CU|16279|Zarza de Tajo
ES|54|CU|16280|Zarzuela
ES|54|CU|16901|Campos del Paraíso
ES|54|CU|16902|Valdetórtola
ES|54|CU|16903|Valeras, Las
ES|54|CU|16904|Fuentenava de Jábaga
ES|54|CU|16905|Arcas del Villar
ES|54|CU|16906|Valdecolmenas, Los
ES|54|CU|16908|Pozorrubielos de la Mancha
ES|54|CU|16909|Sotorribas
ES|54|CU|16910|Villar y Velasco
ES|56|GI|17006|Alp
ES|56|GI|17009|Arbúcies
ES|56|GI|17024|Bolvir
ES|56|GI|17036|Campdevànol
ES|56|GI|17037|Campelles
ES|56|GI|17039|Camprodon
ES|56|GI|17043|Queralbs
ES|56|GI|17061|Das
ES|56|GI|17063|Espinelves
ES|56|GI|17069|Fontanals de Cerdanya
ES|56|GI|17078|Ger
ES|56|GI|17080|Gombrèn
ES|56|GI|17082|Guils de Cerdanya
ES|56|GI|17084|Isòvol
ES|56|GI|17091|Llanars
ES|56|GI|17094|Llívia
ES|56|GI|17096|les Llosses
ES|56|GI|17099|Meranges
ES|56|GI|17107|Molló
ES|56|GI|17109|Montagut i Oix
ES|56|GI|17112|Ogassa
ES|56|GI|17114|Olot
ES|56|GI|17125|Pardines
ES|56|GI|17134|Planoles
ES|56|GI|17139|les Preses
ES|56|GI|17141|Puigcerdà
ES|56|GI|17145|Ribes de Freser
ES|56|GI|17146|Riells i Viabrea
ES|56|GI|17147|Ripoll
ES|56|GI|17149|Riudaura
ES|56|GI|17161|Sant Feliu de Pallerols
ES|56|GI|17164|Sant Hilari Sacalm
ES|56|GI|17167|Sant Joan de les Abadesses
ES|56|GI|17170|Vallfogona de Ripollès
ES|56|GI|17177|Sant Pau de Segúries
ES|56|GI|17192|Setcases
ES|56|GI|17194|Susqueda
ES|56|GI|17201|Toses
ES|56|GI|17206|Urús
ES|56|GI|17207|la Vall d'en Bas
ES|56|GI|17208|la Vall de Bianya
ES|56|GI|17212|Vidrà
ES|56|GI|17220|Viladrau
ES|56|GI|17224|Vilallonga de Ter
ES|51|GR|18001|Agrón
ES|51|GR|18002|Alamedilla
ES|51|GR|18003|Albolote
ES|51|GR|18004|Albondón
ES|51|GR|18005|Albuñán
ES|51|GR|18006|Albuñol
ES|51|GR|18007|Albuñuelas
ES|51|GR|18010|Aldeire
ES|51|GR|18011|Alfacar
ES|51|GR|18012|Algarinejo
ES|51|GR|18013|Alhama de Granada
ES|51|GR|18014|Alhendín
ES|51|GR|18015|Alicún de Ortega
ES|51|GR|18016|Almegíjar
ES|51|GR|18017|Almuñécar
ES|51|GR|18018|Alquife
ES|51|GR|18020|Arenas del Rey
ES|51|GR|18021|Armilla
ES|51|GR|18022|Atarfe
ES|51|GR|18023|Baza
ES|51|GR|18024|Beas de Granada
ES|51|GR|18025|Beas de Guadix
ES|51|GR|18027|Benalúa
ES|51|GR|18028|Benalúa de las Villas
ES|51|GR|18029|Benamaurel
ES|51|GR|18030|Bérchules
ES|51|GR|18032|Bubión
ES|51|GR|18033|Busquístar
ES|51|GR|18034|Cacín
ES|51|GR|18035|Cádiar
ES|51|GR|18036|Cájar
ES|51|GR|18037|Calicasas
ES|51|GR|18038|Campotéjar
ES|51|GR|18039|Caniles
ES|51|GR|18040|Cáñar
ES|51|GR|18042|Capileira
ES|51|GR|18043|Carataunas
ES|51|GR|18044|Cástaras
ES|51|GR|18045|Castilléjar
ES|51|GR|18046|Castril
ES|51|GR|18047|Cenes de la Vega
ES|51|GR|18048|Cijuela
ES|51|GR|18049|Cogollos de Guadix
ES|51|GR|18050|Cogollos de la Vega
ES|51|GR|18051|Colomera
ES|51|GR|18053|Cortes de Baza
ES|51|GR|18054|Cortes y Graena
ES|51|GR|18056|Cúllar
ES|51|GR|18057|Cúllar Vega
ES|51|GR|18059|Chauchina
ES|51|GR|18061|Chimeneas
ES|51|GR|18062|Churriana de la Vega
ES|51|GR|18063|Darro
ES|51|GR|18064|Dehesas de Guadix
ES|51|GR|18066|Deifontes
ES|51|GR|18067|Diezma
ES|51|GR|18068|Dílar
ES|51|GR|18069|Dólar
ES|51|GR|18070|Dúdar
ES|51|GR|18071|Dúrcal
ES|51|GR|18072|Escúzar
ES|51|GR|18074|Ferreira
ES|51|GR|18076|Fonelas
ES|51|GR|18078|Freila
ES|51|GR|18079|Fuente Vaqueros
ES|51|GR|18082|Galera
ES|51|GR|18083|Gobernador
ES|51|GR|18084|Gójar
ES|51|GR|18085|Gor
ES|51|GR|18086|Gorafe
ES|51|GR|18087|Granada
ES|51|GR|18088|Guadahortuna
ES|51|GR|18089|Guadix
ES|51|GR|18093|Gualchos
ES|51|GR|18094|Güejar Sierra
ES|51|GR|18095|Güevéjar
ES|51|GR|18096|Huélago
ES|51|GR|18097|Huéneja
ES|51|GR|18098|Huéscar
ES|51|GR|18099|Huétor de Santillán
ES|51|GR|18100|Huétor-Tájar
ES|51|GR|18101|Huétor Vega
ES|51|GR|18102|Illora
ES|51|GR|18103|Itrabo
ES|51|GR|18105|Iznalloz
ES|51|GR|18107|Jayena
ES|51|GR|18108|Jérez del Marquesado
ES|51|GR|18109|Jete
ES|51|GR|18111|Jun
ES|51|GR|18112|Juviles
ES|51|GR|18114|Calahorra, La
ES|51|GR|18115|Láchar
ES|51|GR|18116|Lanjarón
ES|51|GR|18117|Lanteira
ES|51|GR|18119|Lecrín
ES|51|GR|18120|Lentegí
ES|51|GR|18121|Lobras
ES|51|GR|18122|Loja
ES|51|GR|18123|Lugros
ES|51|GR|18124|Lújar
ES|51|GR|18126|Malahá, La
ES|51|GR|18127|Maracena
ES|51|GR|18128|Marchal
ES|51|GR|18132|Moclín
ES|51|GR|18133|Molvízar
ES|51|GR|18134|Monachil
ES|51|GR|18135|Montefrío
ES|51|GR|18136|Montejícar
ES|51|GR|18137|Montillana
ES|51|GR|18138|Moraleda de Zafayona
ES|51|GR|18140|Motril
ES|51|GR|18141|Murtas
ES|51|GR|18143|Nigüelas
ES|51|GR|18144|Nívar
ES|51|GR|18145|Ogíjares
ES|51|GR|18146|Orce
ES|51|GR|18147|Órgiva
ES|51|GR|18148|Otívar
ES|51|GR|18149|Otura
ES|51|GR|18150|Padul
ES|51|GR|18151|Pampaneira
ES|51|GR|18152|Pedro Martínez
ES|51|GR|18153|Peligros
ES|51|GR|18154|Peza, La
ES|51|GR|18157|Pinos Genil
ES|51|GR|18158|Pinos Puente
ES|51|GR|18159|Píñar
ES|51|GR|18161|Polícar
ES|51|GR|18162|Polopos
ES|51|GR|18163|Pórtugos
ES|51|GR|18164|Puebla de Don Fadrique
ES|51|GR|18165|Pulianas
ES|51|GR|18167|Purullena
ES|51|GR|18168|Quéntar
ES|51|GR|18170|Rubite
ES|51|GR|18171|Salar
ES|51|GR|18173|Salobreña
ES|51|GR|18174|Santa Cruz del Comercio
ES|51|GR|18175|Santa Fe
ES|51|GR|18176|Soportújar
ES|51|GR|18177|Sorvilán
ES|51|GR|18178|Torre-Cardela
ES|51|GR|18179|Torvizcón
ES|51|GR|18180|Trevélez
ES|51|GR|18181|Turón
ES|51|GR|18182|Ugíjar
ES|51|GR|18183|Válor
ES|51|GR|18184|Vélez de Benaudalla
ES|51|GR|18185|Ventas de Huelma
ES|51|GR|18187|Villanueva de las Torres
ES|51|GR|18188|Villanueva Mesía
ES|51|GR|18189|Víznar
ES|51|GR|18192|Zafarraya
ES|51|GR|18193|Zubia, La
ES|51|GR|18194|Zújar
ES|51|GR|18901|Taha, La
ES|51|GR|18902|El Valle
ES|51|GR|18904|Alpujarra de la Sierra
ES|51|GR|18905|Las Gabias
ES|51|GR|18906|Guajares, Los
ES|51|GR|18907|Valle del Zalabí
ES|51|GR|18908|Villamena
ES|51|GR|18909|Morelábor
ES|51|GR|18910|El Pina
ES|51|GR|18911|Vegas del Genil
ES|51|GR|18912|Cuevas del Campo
ES|51|GR|18913|Zagra
ES|54|GU|19001|Abánades
ES|54|GU|19002|Ablanque
ES|54|GU|19003|Adobes
ES|54|GU|19004|Alaminos
ES|54|GU|19005|Alarilla
ES|54|GU|19006|Albalate de Zorita
ES|54|GU|19007|Albares
ES|54|GU|19008|Albendiego
ES|54|GU|19009|Alcocer
ES|54|GU|19010|Alcolea de las Peñas
ES|54|GU|19011|Alcolea del Pinar
ES|54|GU|19013|Alcoroches
ES|54|GU|19015|Aldeanueva de Guadalajara
ES|54|GU|19016|Algar de Mesa
ES|54|GU|19017|Algora
ES|54|GU|19018|Alhóndiga
ES|54|GU|19019|Alique
ES|54|GU|19020|Almadrones
ES|54|GU|19021|Almoguera
ES|54|GU|19022|Almonacid de Zorita
ES|54|GU|19023|Alocén
ES|54|GU|19024|Alovera
ES|54|GU|19027|Alustante
ES|54|GU|19031|Angón
ES|54|GU|19032|Anguita
ES|54|GU|19033|Anquela del Ducado
ES|54|GU|19034|Anquela del Pedregal
ES|54|GU|19036|Aranzueque
ES|54|GU|19037|Arbancón
ES|54|GU|19038|Arbeteta
ES|54|GU|19039|Argecilla
ES|54|GU|19040|Armallones
ES|54|GU|19041|Armuña de Tajuña
ES|54|GU|19042|Arroyo de las Fraguas
ES|54|GU|19043|Atanzón
ES|54|GU|19044|Atienza
ES|54|GU|19045|Auñón
ES|54|GU|19046|Azuqueca de Henares
ES|54|GU|19047|Baides
ES|54|GU|19048|Baños de Tajo
ES|54|GU|19049|Bañuelos
ES|54|GU|19050|Barriopedro
ES|54|GU|19051|Berninches
ES|54|GU|19052|Bodera, La
ES|54|GU|19053|Brihuega
ES|54|GU|19054|Budia
ES|54|GU|19055|Bujalaro
ES|54|GU|19057|Bustares
ES|54|GU|19058|Cabanillas del Campo
ES|54|GU|19059|Campillo de Dueñas
ES|54|GU|19060|Campillo de Ranas
ES|54|GU|19061|Campisábalos
ES|54|GU|19064|Canredondo
ES|54|GU|19065|Cantalojas
ES|54|GU|19066|Cañizar
ES|54|GU|19067|Cardoso de la Sierra, El
ES|54|GU|19070|Casa de Uceda
ES|54|GU|19071|Casar, El
ES|54|GU|19073|Casas de San Galindo
ES|54|GU|19074|Caspueñas
ES|54|GU|19075|Castejón de Henares
ES|54|GU|19076|Castellar de la Muela
ES|54|GU|19078|Castilforte
ES|54|GU|19079|Castilnuevo
ES|54|GU|19080|Cendejas de Enmedio
ES|54|GU|19081|Cendejas de la Torre
ES|54|GU|19082|Centenera
ES|54|GU|19086|Cifuentes
ES|54|GU|19087|Cincovillas
ES|54|GU|19088|Ciruelas
ES|54|GU|19089|Ciruelos del Pinar
ES|54|GU|19090|Cobeta
ES|54|GU|19091|Cogollor
